example_id,path,original_word,speaker_id,split,label,label_index,source_type,offset_samples,frames,sample_rate,is_synthetic
scv1-009257,up/ff63ab0b_nohash_1.wav,up,ff63ab0b,training,up,4,recording,0,13654,16000,False
scv1-009258,up/ffbb695d_nohash_0.wav,up,ffbb695d,training,up,4,recording,0,15702,16000,False
scv1-009259,up/ffd2ba2f_nohash_0.wav,up,ffd2ba2f,training,up,4,recording,0,16000,16000,False
scv1-009260,up/ffd2ba2f_nohash_1.wav,up,ffd2ba2f,training,up,4,recording,0,16000,16000,False
scv1-009261,up/ffd2ba2f_nohash_2.wav,up,ffd2ba2f,training,up,4,recording,0,16000,16000,False
scv1-009262,up/ffd2ba2f_nohash_3.wav,up,ffd2ba2f,training,up,4,recording,0,16000,16000,False
scv1-009263,up/ffd2ba2f_nohash_4.wav,up,ffd2ba2f,training,up,4,recording,0,16000,16000,False
scv1-009264,down/00176480_nohash_0.wav,down,00176480,training,down,5,recording,0,16000,16000,False
scv1-009265,down/004ae714_nohash_0.wav,down,004ae714,training,down,5,recording,0,16000,16000,False
scv1-009266,down/00b01445_nohash_0.wav,down,00b01445,training,down,5,recording,0,16000,16000,False
scv1-009267,down/00b01445_nohash_1.wav,down,00b01445,training,down,5,recording,0,16000,16000,False
scv1-009268,down/00f0204f_nohash_0.wav,down,00f0204f,training,down,5,recording,0,16000,16000,False
scv1-009269,down/0132a06d_nohash_0.wav,down,0132a06d,training,down,5,recording,0,16000,16000,False
scv1-009270,down/0132a06d_nohash_1.wav,down,0132a06d,training,down,5,recording,0,16000,16000,False
scv1-009271,down/0132a06d_nohash_2.wav,down,0132a06d,training,down,5,recording,0,16000,16000,False
scv1-009272,down/0132a06d_nohash_3.wav,down,0132a06d,training,down,5,recording,0,16000,16000,False
scv1-009273,down/0132a06d_nohash_4.wav,down,0132a06d,training,down,5,recording,0,16000,16000,False
scv1-009274,down/0137b3f4_nohash_0.wav,down,0137b3f4,training,down,5,recording,0,16000,16000,False
scv1-009275,down/0137b3f4_nohash_1.wav,down,0137b3f4,training,down,5,recording,0,16000,16000,False
scv1-009276,down/0137b3f4_nohash_2.wav,down,0137b3f4,training,down,5,recording,0,16000,16000,False
scv1-009277,down/0137b3f4_nohash_3.wav,down,0137b3f4,training,down,5,recording,0,16000,16000,False
scv1-009278,down/0137b3f4_nohash_4.wav,down,0137b3f4,training,down,5,recording,0,16000,16000,False
scv1-009279,down/014f9f65_nohash_0.wav,down,014f9f65,training,down,5,recording,0,16000,16000,False
scv1-009280,down/016e2c6d_nohash_0.wav,down,016e2c6d,training,down,5,recording,0,16000,16000,False
scv1-009281,down/016e2c6d_nohash_1.wav,down,016e2c6d,training,down,5,recording,0,16000,16000,False
scv1-009282,down/016e2c6d_nohash_2.wav,down,016e2c6d,training,down,5,recording,0,16000,16000,False
scv1-009283,down/019fa366_nohash_0.wav,down,019fa366,training,down,5,recording,0,16000,16000,False
scv1-009284,down/01b4757a_nohash_0.wav,down,01b4757a,training,down,5,recording,0,16000,16000,False
scv1-009285,down/01bb6a2a_nohash_0.wav,down,01bb6a2a,training,down,5,recording,0,16000,16000,False
scv1-009286,down/01bb6a2a_nohash_1.wav,down,01bb6a2a,training,down,5,recording,0,16000,16000,False
scv1-009287,down/01bb6a2a_nohash_2.wav,down,01bb6a2a,training,down,5,recording,0,16000,16000,False
scv1-009288,down/01bb6a2a_nohash_3.wav,down,01bb6a2a,training,down,5,recording,0,16000,16000,False
scv1-009289,down/01bcfc0c_nohash_0.wav,down,01bcfc0c,training,down,5,recording,0,16000,16000,False
scv1-009290,down/01d22d03_nohash_0.wav,down,01d22d03,training,down,5,recording,0,16000,16000,False
scv1-009291,down/02746d24_nohash_0.wav,down,02746d24,training,down,5,recording,0,16000,16000,False
scv1-009292,down/02746d24_nohash_1.wav,down,02746d24,training,down,5,recording,0,16000,16000,False
scv1-009293,down/030ec18b_nohash_0.wav,down,030ec18b,training,down,5,recording,0,15531,16000,False
scv1-009294,down/030ec18b_nohash_1.wav,down,030ec18b,training,down,5,recording,0,12459,16000,False
scv1-009295,down/035de8fe_nohash_0.wav,down,035de8fe,training,down,5,recording,0,16000,16000,False
scv1-009296,down/037c445a_nohash_0.wav,down,037c445a,training,down,5,recording,0,16000,16000,False
scv1-009297,down/03cf93b1_nohash_0.wav,down,03cf93b1,training,down,5,recording,0,10923,16000,False
scv1-009298,down/03cf93b1_nohash_1.wav,down,03cf93b1,training,down,5,recording,0,15019,16000,False
scv1-009299,down/0447d7c1_nohash_0.wav,down,0447d7c1,training,down,5,recording,0,16000,16000,False
scv1-009300,down/0447d7c1_nohash_1.wav,down,0447d7c1,training,down,5,recording,0,16000,16000,False
scv1-009301,down/0447d7c1_nohash_2.wav,down,0447d7c1,training,down,5,recording,0,16000,16000,False
scv1-009302,down/0474c92a_nohash_0.wav,down,0474c92a,training,down,5,recording,0,16000,16000,False
scv1-009303,down/05739450_nohash_0.wav,down,05739450,training,down,5,recording,0,13654,16000,False
scv1-009304,down/05b2db80_nohash_0.wav,down,05b2db80,training,down,5,recording,0,16000,16000,False
scv1-009305,down/05b2db80_nohash_1.wav,down,05b2db80,training,down,5,recording,0,16000,16000,False
scv1-009306,down/05b2db80_nohash_2.wav,down,05b2db80,training,down,5,recording,0,16000,16000,False
scv1-009307,down/05cf43ef_nohash_0.wav,down,05cf43ef,training,down,5,recording,0,16000,16000,False
scv1-009308,down/06076b6b_nohash_0.wav,down,06076b6b,training,down,5,recording,0,15019,16000,False
scv1-009309,down/06076b6b_nohash_1.wav,down,06076b6b,training,down,5,recording,0,16000,16000,False
scv1-009310,down/06076b6b_nohash_2.wav,down,06076b6b,training,down,5,recording,0,16000,16000,False
scv1-009311,down/063d48cf_nohash_0.wav,down,063d48cf,training,down,5,recording,0,16000,16000,False
scv1-009312,down/063d48cf_nohash_1.wav,down,063d48cf,training,down,5,recording,0,16000,16000,False
scv1-009313,down/063d48cf_nohash_2.wav,down,063d48cf,training,down,5,recording,0,16000,16000,False
scv1-009314,down/069ab0d5_nohash_0.wav,down,069ab0d5,training,down,5,recording,0,16000,16000,False
scv1-009315,down/069ab0d5_nohash_1.wav,down,069ab0d5,training,down,5,recording,0,16000,16000,False
scv1-009316,down/06a79a03_nohash_0.wav,down,06a79a03,training,down,5,recording,0,16000,16000,False
scv1-009317,down/079dfce3_nohash_0.wav,down,079dfce3,training,down,5,recording,0,16000,16000,False
scv1-009318,down/07c5129e_nohash_0.wav,down,07c5129e,training,down,5,recording,0,16000,16000,False
scv1-009319,down/0819edb0_nohash_0.wav,down,0819edb0,training,down,5,recording,0,16000,16000,False
scv1-009320,down/0819edb0_nohash_1.wav,down,0819edb0,training,down,5,recording,0,16000,16000,False
scv1-009321,down/0819edb0_nohash_2.wav,down,0819edb0,training,down,5,recording,0,14861,16000,False
scv1-009322,down/0819edb0_nohash_3.wav,down,0819edb0,training,down,5,recording,0,16000,16000,False
scv1-009323,down/08ab8082_nohash_0.wav,down,08ab8082,training,down,5,recording,0,16000,16000,False
scv1-009324,down/08ab8082_nohash_1.wav,down,08ab8082,training,down,5,recording,0,16000,16000,False
scv1-009325,down/0a7c2a8d_nohash_0.wav,down,0a7c2a8d,training,down,5,recording,0,16000,16000,False
scv1-009326,down/0a9f9af7_nohash_0.wav,down,0a9f9af7,training,down,5,recording,0,13654,16000,False
scv1-009327,down/0a9f9af7_nohash_1.wav,down,0a9f9af7,training,down,5,recording,0,16000,16000,False
scv1-009328,down/0a9f9af7_nohash_2.wav,down,0a9f9af7,training,down,5,recording,0,15702,16000,False
scv1-009329,down/0b09edd3_nohash_0.wav,down,0b09edd3,training,down,5,recording,0,12288,16000,False
scv1-009330,down/0b40aa8e_nohash_0.wav,down,0b40aa8e,training,down,5,recording,0,16000,16000,False
scv1-009331,down/0b77ee66_nohash_0.wav,down,0b77ee66,training,down,5,recording,0,16000,16000,False
scv1-009332,down/0b77ee66_nohash_1.wav,down,0b77ee66,training,down,5,recording,0,16000,16000,False
scv1-009333,down/0b77ee66_nohash_2.wav,down,0b77ee66,training,down,5,recording,0,16000,16000,False
scv1-009334,down/0bde966a_nohash_0.wav,down,0bde966a,training,down,5,recording,0,16000,16000,False
scv1-009335,down/0c2ca723_nohash_0.wav,down,0c2ca723,training,down,5,recording,0,16000,16000,False
scv1-009336,down/0c5027de_nohash_0.wav,down,0c5027de,training,down,5,recording,0,16000,16000,False
scv1-009337,down/0c5027de_nohash_1.wav,down,0c5027de,training,down,5,recording,0,16000,16000,False
scv1-009338,down/0cd323ec_nohash_0.wav,down,0cd323ec,training,down,5,recording,0,16000,16000,False
scv1-009339,down/0d393936_nohash_0.wav,down,0d393936,training,down,5,recording,0,16000,16000,False
scv1-009340,down/0d393936_nohash_1.wav,down,0d393936,training,down,5,recording,0,16000,16000,False
scv1-009341,down/0e5193e6_nohash_0.wav,down,0e5193e6,training,down,5,recording,0,16000,16000,False
scv1-009342,down/0e5193e6_nohash_1.wav,down,0e5193e6,training,down,5,recording,0,16000,16000,False
scv1-009343,down/0f3f64d5_nohash_0.wav,down,0f3f64d5,training,down,5,recording,0,16000,16000,False
scv1-009344,down/0f3f64d5_nohash_1.wav,down,0f3f64d5,training,down,5,recording,0,16000,16000,False
scv1-009345,down/0f3f64d5_nohash_2.wav,down,0f3f64d5,training,down,5,recording,0,16000,16000,False
scv1-009346,down/0f7205ef_nohash_0.wav,down,0f7205ef,training,down,5,recording,0,16000,16000,False
scv1-009347,down/0f7205ef_nohash_1.wav,down,0f7205ef,training,down,5,recording,0,16000,16000,False
scv1-009348,down/0ff728b5_nohash_0.wav,down,0ff728b5,training,down,5,recording,0,16000,16000,False
scv1-009349,down/0ff728b5_nohash_1.wav,down,0ff728b5,training,down,5,recording,0,16000,16000,False
scv1-009350,down/0ff728b5_nohash_2.wav,down,0ff728b5,training,down,5,recording,0,16000,16000,False
scv1-009351,down/0ff728b5_nohash_3.wav,down,0ff728b5,training,down,5,recording,0,16000,16000,False
scv1-009352,down/0ff728b5_nohash_4.wav,down,0ff728b5,training,down,5,recording,0,16000,16000,False
scv1-009353,down/102192fd_nohash_0.wav,down,102192fd,training,down,5,recording,0,16000,16000,False
scv1-009354,down/10467b06_nohash_0.wav,down,10467b06,training,down,5,recording,0,16000,16000,False
scv1-009355,down/10627519_nohash_0.wav,down,10627519,training,down,5,recording,0,16000,16000,False
scv1-009356,down/106a6183_nohash_0.wav,down,106a6183,training,down,5,recording,0,16000,16000,False
scv1-009357,down/106a6183_nohash_1.wav,down,106a6183,training,down,5,recording,0,16000,16000,False
scv1-009358,down/106a6183_nohash_2.wav,down,106a6183,training,down,5,recording,0,16000,16000,False
scv1-009359,down/106a6183_nohash_3.wav,down,106a6183,training,down,5,recording,0,16000,16000,False
scv1-009360,down/106a6183_nohash_4.wav,down,106a6183,training,down,5,recording,0,16000,16000,False
scv1-009361,down/10ace7eb_nohash_0.wav,down,10ace7eb,training,down,5,recording,0,16000,16000,False
scv1-009362,down/10ace7eb_nohash_1.wav,down,10ace7eb,training,down,5,recording,0,16000,16000,False
scv1-009363,down/10ace7eb_nohash_2.wav,down,10ace7eb,training,down,5,recording,0,16000,16000,False
scv1-009364,down/10ace7eb_nohash_3.wav,down,10ace7eb,training,down,5,recording,0,16000,16000,False
scv1-009365,down/10ace7eb_nohash_4.wav,down,10ace7eb,training,down,5,recording,0,16000,16000,False
scv1-009366,down/11321027_nohash_0.wav,down,11321027,training,down,5,recording,0,16000,16000,False
scv1-009367,down/122c5aa7_nohash_0.wav,down,122c5aa7,training,down,5,recording,0,16000,16000,False
scv1-009368,down/122c5aa7_nohash_1.wav,down,122c5aa7,training,down,5,recording,0,16000,16000,False
scv1-009369,down/122c5aa7_nohash_2.wav,down,122c5aa7,training,down,5,recording,0,16000,16000,False
scv1-009370,down/122c5aa7_nohash_3.wav,down,122c5aa7,training,down,5,recording,0,16000,16000,False
scv1-009371,down/122c5aa7_nohash_4.wav,down,122c5aa7,training,down,5,recording,0,16000,16000,False
scv1-009372,down/12529547_nohash_0.wav,down,12529547,training,down,5,recording,0,16000,16000,False
scv1-009373,down/12529547_nohash_1.wav,down,12529547,training,down,5,recording,0,12632,16000,False
scv1-009374,down/126a31d2_nohash_0.wav,down,126a31d2,training,down,5,recording,0,16000,16000,False
scv1-009375,down/126a31d2_nohash_1.wav,down,126a31d2,training,down,5,recording,0,16000,16000,False
scv1-009376,down/126a31d2_nohash_2.wav,down,126a31d2,training,down,5,recording,0,16000,16000,False
scv1-009377,down/129c7d8d_nohash_0.wav,down,129c7d8d,training,down,5,recording,0,16000,16000,False
scv1-009378,down/129c7d8d_nohash_1.wav,down,129c7d8d,training,down,5,recording,0,16000,16000,False
scv1-009379,down/130d9a87_nohash_0.wav,down,130d9a87,training,down,5,recording,0,16000,16000,False
scv1-009380,down/1365dd89_nohash_0.wav,down,1365dd89,training,down,5,recording,0,16000,16000,False
scv1-009381,down/13d7b8c9_nohash_0.wav,down,13d7b8c9,training,down,5,recording,0,16000,16000,False
scv1-009382,down/13d7b8c9_nohash_1.wav,down,13d7b8c9,training,down,5,recording,0,16000,16000,False
scv1-009383,down/14587ff0_nohash_0.wav,down,14587ff0,training,down,5,recording,0,16000,16000,False
scv1-009384,down/14587ff0_nohash_1.wav,down,14587ff0,training,down,5,recording,0,16000,16000,False
scv1-009385,down/146d97db_nohash_0.wav,down,146d97db,training,down,5,recording,0,16000,16000,False
scv1-009386,down/14775481_nohash_0.wav,down,14775481,training,down,5,recording,0,16000,16000,False
scv1-009387,down/14872d06_nohash_0.wav,down,14872d06,training,down,5,recording,0,16000,16000,False
scv1-009388,down/14df1e28_nohash_0.wav,down,14df1e28,training,down,5,recording,0,16000,16000,False
scv1-009389,down/151bfb79_nohash_0.wav,down,151bfb79,training,down,5,recording,0,16000,16000,False
scv1-009390,down/152491bc_nohash_0.wav,down,152491bc,training,down,5,recording,0,16000,16000,False
scv1-009391,down/15c371c7_nohash_0.wav,down,15c371c7,training,down,5,recording,0,16000,16000,False
scv1-009392,down/15c563d7_nohash_0.wav,down,15c563d7,training,down,5,recording,0,16000,16000,False
scv1-009393,down/15c563d7_nohash_1.wav,down,15c563d7,training,down,5,recording,0,16000,16000,False
scv1-009394,down/15c563d7_nohash_2.wav,down,15c563d7,training,down,5,recording,0,16000,16000,False
scv1-009395,down/15c563d7_nohash_3.wav,down,15c563d7,training,down,5,recording,0,16000,16000,False
scv1-009396,down/15c563d7_nohash_4.wav,down,15c563d7,training,down,5,recording,0,16000,16000,False
scv1-009397,down/15f04ff8_nohash_0.wav,down,15f04ff8,training,down,5,recording,0,16000,16000,False
scv1-009398,down/1625acd8_nohash_0.wav,down,1625acd8,training,down,5,recording,0,16000,16000,False
scv1-009399,down/1625acd8_nohash_1.wav,down,1625acd8,training,down,5,recording,0,16000,16000,False
scv1-009400,down/1625acd8_nohash_2.wav,down,1625acd8,training,down,5,recording,0,16000,16000,False
scv1-009401,down/1626bc5a_nohash_0.wav,down,1626bc5a,training,down,5,recording,0,16000,16000,False
scv1-009402,down/1626bc5a_nohash_1.wav,down,1626bc5a,training,down,5,recording,0,16000,16000,False
scv1-009403,down/172dc2b0_nohash_0.wav,down,172dc2b0,training,down,5,recording,0,16000,16000,False
scv1-009404,down/172dc2b0_nohash_1.wav,down,172dc2b0,training,down,5,recording,0,16000,16000,False
scv1-009405,down/173ae793_nohash_0.wav,down,173ae793,training,down,5,recording,0,16000,16000,False
scv1-009406,down/1746d7b6_nohash_0.wav,down,1746d7b6,training,down,5,recording,0,12632,16000,False
scv1-009407,down/179a61b7_nohash_0.wav,down,179a61b7,training,down,5,recording,0,16000,16000,False
scv1-009408,down/179a61b7_nohash_1.wav,down,179a61b7,training,down,5,recording,0,16000,16000,False
scv1-009409,down/179a61b7_nohash_2.wav,down,179a61b7,training,down,5,recording,0,16000,16000,False
scv1-009410,down/179a61b7_nohash_3.wav,down,179a61b7,training,down,5,recording,0,16000,16000,False
scv1-009411,down/179a61b7_nohash_4.wav,down,179a61b7,training,down,5,recording,0,16000,16000,False
scv1-009412,down/17c94b23_nohash_0.wav,down,17c94b23,training,down,5,recording,0,16000,16000,False
scv1-009413,down/17c94b23_nohash_1.wav,down,17c94b23,training,down,5,recording,0,16000,16000,False
scv1-009414,down/17cc40ee_nohash_0.wav,down,17cc40ee,training,down,5,recording,0,16000,16000,False
scv1-009415,down/17f0e206_nohash_0.wav,down,17f0e206,training,down,5,recording,0,16000,16000,False
scv1-009416,down/17f0e206_nohash_1.wav,down,17f0e206,training,down,5,recording,0,16000,16000,False
scv1-009417,down/1851e33b_nohash_0.wav,down,1851e33b,training,down,5,recording,0,16000,16000,False
scv1-009418,down/187af8be_nohash_0.wav,down,187af8be,training,down,5,recording,0,16000,16000,False
scv1-009419,down/18a8f03f_nohash_0.wav,down,18a8f03f,training,down,5,recording,0,16000,16000,False
scv1-009420,down/18a8f03f_nohash_1.wav,down,18a8f03f,training,down,5,recording,0,16000,16000,False
scv1-009421,down/190821dc_nohash_0.wav,down,190821dc,training,down,5,recording,0,16000,16000,False
scv1-009422,down/190821dc_nohash_1.wav,down,190821dc,training,down,5,recording,0,16000,16000,False
scv1-009423,down/190821dc_nohash_2.wav,down,190821dc,training,down,5,recording,0,16000,16000,False
scv1-009424,down/190821dc_nohash_3.wav,down,190821dc,training,down,5,recording,0,16000,16000,False
scv1-009425,down/190821dc_nohash_4.wav,down,190821dc,training,down,5,recording,0,16000,16000,False
scv1-009426,down/19e246ad_nohash_0.wav,down,19e246ad,training,down,5,recording,0,16000,16000,False
scv1-009427,down/19f9c115_nohash_0.wav,down,19f9c115,training,down,5,recording,0,16000,16000,False
scv1-009428,down/1a4259c3_nohash_0.wav,down,1a4259c3,training,down,5,recording,0,16000,16000,False
scv1-009429,down/1a4259c3_nohash_1.wav,down,1a4259c3,training,down,5,recording,0,15604,16000,False
scv1-009430,down/1a4259c3_nohash_2.wav,down,1a4259c3,training,down,5,recording,0,15604,16000,False
scv1-009431,down/1a4259c3_nohash_3.wav,down,1a4259c3,training,down,5,recording,0,14118,16000,False
scv1-009432,down/1a5b9ca4_nohash_0.wav,down,1a5b9ca4,training,down,5,recording,0,16000,16000,False
scv1-009433,down/1a5b9ca4_nohash_1.wav,down,1a5b9ca4,training,down,5,recording,0,16000,16000,False
scv1-009434,down/1a673010_nohash_0.wav,down,1a673010,training,down,5,recording,0,16000,16000,False
scv1-009435,down/1a6eca98_nohash_0.wav,down,1a6eca98,training,down,5,recording,0,16000,16000,False
scv1-009436,down/1a892463_nohash_0.wav,down,1a892463,training,down,5,recording,0,16000,16000,False
scv1-009437,down/1aeef15e_nohash_0.wav,down,1aeef15e,training,down,5,recording,0,16000,16000,False
scv1-009438,down/1b459024_nohash_0.wav,down,1b459024,training,down,5,recording,0,16000,16000,False
scv1-009439,down/1b459024_nohash_1.wav,down,1b459024,training,down,5,recording,0,16000,16000,False
scv1-009440,down/1b63157b_nohash_0.wav,down,1b63157b,training,down,5,recording,0,16000,16000,False
scv1-009441,down/1b755c65_nohash_0.wav,down,1b755c65,training,down,5,recording,0,16000,16000,False
scv1-009442,down/1b88bf70_nohash_0.wav,down,1b88bf70,training,down,5,recording,0,16000,16000,False
scv1-009443,down/1ba20be2_nohash_0.wav,down,1ba20be2,training,down,5,recording,0,16000,16000,False
scv1-009444,down/1ba20be2_nohash_1.wav,down,1ba20be2,training,down,5,recording,0,16000,16000,False
scv1-009445,down/1ba20be2_nohash_2.wav,down,1ba20be2,training,down,5,recording,0,16000,16000,False
scv1-009446,down/1c1060b1_nohash_0.wav,down,1c1060b1,training,down,5,recording,0,16000,16000,False
scv1-009447,down/1c3f4fac_nohash_0.wav,down,1c3f4fac,training,down,5,recording,0,16000,16000,False
scv1-009448,down/1cbcc7a7_nohash_0.wav,down,1cbcc7a7,training,down,5,recording,0,16000,16000,False
scv1-009449,down/1cc80e39_nohash_0.wav,down,1cc80e39,training,down,5,recording,0,12632,16000,False
scv1-009450,down/1d1fe0a0_nohash_0.wav,down,1d1fe0a0,training,down,5,recording,0,16000,16000,False
scv1-009451,down/1d1fe0a0_nohash_1.wav,down,1d1fe0a0,training,down,5,recording,0,16000,16000,False
scv1-009452,down/1d1fe0a0_nohash_2.wav,down,1d1fe0a0,training,down,5,recording,0,16000,16000,False
scv1-009453,down/1d919a90_nohash_0.wav,down,1d919a90,training,down,5,recording,0,16000,16000,False
scv1-009454,down/1d919a90_nohash_1.wav,down,1d919a90,training,down,5,recording,0,16000,16000,False
scv1-009455,down/1daa5ada_nohash_0.wav,down,1daa5ada,training,down,5,recording,0,14861,16000,False
scv1-009456,down/1daa5ada_nohash_1.wav,down,1daa5ada,training,down,5,recording,0,14118,16000,False
scv1-009457,down/1daa5ada_nohash_2.wav,down,1daa5ada,training,down,5,recording,0,16000,16000,False
scv1-009458,down/1dce06e8_nohash_0.wav,down,1dce06e8,training,down,5,recording,0,16000,16000,False
scv1-009459,down/1df483c0_nohash_0.wav,down,1df483c0,training,down,5,recording,0,16000,16000,False
scv1-009460,down/1df483c0_nohash_1.wav,down,1df483c0,training,down,5,recording,0,16000,16000,False
